date,date,value,5. volume
1970-01-01 00:00:00.000000417,1990-09-01,3040.17084544067,0
1970-01-01 00:00:00.000000418,1990-08-01,2956.39555455933,0
1970-01-01 00:00:00.000000419,1990-07-01,2769.00302275848,0
1970-01-01 00:00:00.000000420,1990-06-01,2583.81490911865,0
1970-01-01 00:00:00.000000421,1990-05-01,2740.34239088135,0
1970-01-01 00:00:00.000000422,1990-04-01,2685.22689088135,0
1970-01-01 00:00:00.000000423,1990-03-01,2625.70272275848,0
1970-01-01 00:00:00.000000424,1990-02-01,2358.9434,0
1970-01-01 00:00:00.000000425,1990-01-01,2365.55699088135,0
1970-01-01 00:00:00.000000426,1989-12-01,.,0
1970-01-01 00:00:00.000000427,1989-11-01,.,0
1970-01-01 00:00:00.000000428,1989-10-01,.,0
1970-01-01 00:00:00.000000429,1989-09-01,.,0
1970-01-01 00:00:00.000000430,1989-08-01,.,0
1970-01-01 00:00:00.000000431,1989-07-01,.,0
1970-01-01 00:00:00.000000432,1989-06-01,.,0
1970-01-01 00:00:00.000000433,1989-05-01,.,0
1970-01-01 00:00:00.000000434,1989-04-01,.,0
1970-01-01 00:00:00.000000435,1989-03-01,.,0
1970-01-01 00:00:00.000000436,1989-02-01,.,0
1970-01-01 00:00:00.000000437,1989-01-01,.,0
1970-01-01 00:00:00.000000438,1988-12-01,.,0
1970-01-01 00:00:00.000000439,1988-11-01,.,0
1970-01-01 00:00:00.000000440,1988-10-01,.,0
1970-01-01 00:00:00.000000441,1988-09-01,.,0
1970-01-01 00:00:00.000000442,1988-08-01,.,0
1970-01-01 00:00:00.000000443,1988-07-01,.,0
1970-01-01 00:00:00.000000444,1988-06-01,.,0
1970-01-01 00:00:00.000000445,1988-05-01,.,0
1970-01-01 00:00:00.000000446,1988-04-01,.,0
1970-01-01 00:00:00.000000447,1988-03-01,.,0
1970-01-01 00:00:00.000000448,1988-02-01,.,0
1970-01-01 00:00:00.000000449,1988-01-01,.,0
1970-01-01 00:00:00.000000450,1987-12-01,.,0
1970-01-01 00:00:00.000000451,1987-11-01,.,0
1970-01-01 00:00:00.000000452,1987-10-01,.,0
1970-01-01 00:00:00.000000453,1987-09-01,.,0
1970-01-01 00:00:00.000000454,1987-08-01,.,0
1970-01-01 00:00:00.000000455,1987-07-01,.,0
1970-01-01 00:00:00.000000456,1987-06-01,.,0
1970-01-01 00:00:00.000000457,1987-05-01,.,0
1970-01-01 00:00:00.000000458,1987-04-01,.,0
1970-01-01 00:00:00.000000459,1987-03-01,.,0
1970-01-01 00:00:00.000000460,1987-02-01,.,0
1970-01-01 00:00:00.000000461,1987-01-01,.,0
1970-01-01 00:00:00.000000462,1986-12-01,.,0
1970-01-01 00:00:00.000000463,1986-11-01,.,0
1970-01-01 00:00:00.000000464,1986-10-01,.,0
1970-01-01 00:00:00.000000465,1986-09-01,.,0
1970-01-01 00:00:00.000000466,1986-08-01,.,0
1970-01-01 00:00:00.000000467,1986-07-01,.,0
1970-01-01 00:00:00.000000468,1986-06-01,.,0
1970-01-01 00:00:00.000000469,1986-05-01,.,0
1970-01-01 00:00:00.000000470,1986-04-01,.,0
1970-01-01 00:00:00.000000471,1986-03-01,.,0
1970-01-01 00:00:00.000000472,1986-02-01,.,0
1970-01-01 00:00:00.000000473,1986-01-01,.,0
1970-01-01 00:00:00.000000474,1985-12-01,.,0
1970-01-01 00:00:00.000000475,1985-11-01,.,0
1970-01-01 00:00:00.000000476,1985-10-01,.,0
1970-01-01 00:00:00.000000477,1985-09-01,.,0
1970-01-01 00:00:00.000000478,1985-08-01,.,0
1970-01-01 00:00:00.000000479,1985-07-01,.,0
1970-01-01 00:00:00.000000480,1985-06-01,.,0
1970-01-01 00:00:00.000000481,1985-05-01,.,0
1970-01-01 00:00:00.000000482,1985-04-01,.,0
1970-01-01 00:00:00.000000483,1985-03-01,.,0
1970-01-01 00:00:00.000000484,1985-02-01,.,0
1970-01-01 00:00:00.000000485,1985-01-01,.,0
1970-01-01 00:00:00.000000486,1984-12-01,.,0
1970-01-01 00:00:00.000000487,1984-11-01,.,0
1970-01-01 00:00:00.000000488,1984-10-01,.,0
1970-01-01 00:00:00.000000489,1984-09-01,.,0
1970-01-01 00:00:00.000000490,1984-08-01,.,0
1970-01-01 00:00:00.000000491,1984-07-01,.,0
1970-01-01 00:00:00.000000492,1984-06-01,.,0
1970-01-01 00:00:00.000000493,1984-05-01,.,0
1970-01-01 00:00:00.000000494,1984-04-01,.,0
1970-01-01 00:00:00.000000495,1984-03-01,.,0
1970-01-01 00:00:00.000000496,1984-02-01,.,0
1970-01-01 00:00:00.000000497,1984-01-01,.,0
1970-01-01 00:00:00.000000498,1983-12-01,.,0
1970-01-01 00:00:00.000000499,1983-11-01,.,0
1970-01-01 00:00:00.000000500,1983-10-01,.,0
1970-01-01 00:00:00.000000501,1983-09-01,.,0
1970-01-01 00:00:00.000000502,1983-08-01,.,0
1970-01-01 00:00:00.000000503,1983-07-01,.,0
1970-01-01 00:00:00.000000504,1983-06-01,.,0
1970-01-01 00:00:00.000000505,1983-05-01,.,0
1970-01-01 00:00:00.000000506,1983-04-01,.,0
1970-01-01 00:00:00.000000507,1983-03-01,.,0
1970-01-01 00:00:00.000000508,1983-02-01,.,0
1970-01-01 00:00:00.000000509,1983-01-01,.,0
1970-01-01 00:00:00.000000510,1982-12-01,.,0
1970-01-01 00:00:00.000000511,1982-11-01,.,0
1970-01-01 00:00:00.000000512,1982-10-01,.,0
1970-01-01 00:00:00.000000513,1982-09-01,.,0
1970-01-01 00:00:00.000000514,1982-08-01,.,0
1970-01-01 00:00:00.000000515,1982-07-01,.,0
1970-01-01 00:00:00.000000516,1982-06-01,.,0
1970-01-01 00:00:00.000000517,1982-05-01,.,0
1970-01-01 00:00:00.000000518,1982-04-01,.,0
1970-01-01 00:00:00.000000519,1982-03-01,.,0
1970-01-01 00:00:00.000000520,1982-02-01,.,0
1970-01-01 00:00:00.000000521,1982-01-01,.,0
1970-01-01 00:00:00.000000522,1981-12-01,.,0
1970-01-01 00:00:00.000000523,1981-11-01,.,0
1970-01-01 00:00:00.000000524,1981-10-01,.,0
1970-01-01 00:00:00.000000525,1981-09-01,.,0
1970-01-01 00:00:00.000000526,1981-08-01,.,0
1970-01-01 00:00:00.000000527,1981-07-01,.,0
1970-01-01 00:00:00.000000528,1981-06-01,.,0
1970-01-01 00:00:00.000000529,1981-05-01,.,0
1970-01-01 00:00:00.000000530,1981-04-01,.,0
1970-01-01 00:00:00.000000531,1981-03-01,.,0
1970-01-01 00:00:00.000000532,1981-02-01,.,0
1970-01-01 00:00:00.000000533,1981-01-01,.,0
1970-01-01 00:00:00.000000534,1980-12-01,.,0
1970-01-01 00:00:00.000000535,1980-11-01,.,0
1970-01-01 00:00:00.000000536,1980-10-01,.,0
1970-01-01 00:00:00.000000537,1980-09-01,.,0
1970-01-01 00:00:00.000000538,1980-08-01,.,0
1970-01-01 00:00:00.000000539,1980-07-01,.,0
1970-01-01 00:00:00.000000540,1980-06-01,.,0
1970-01-01 00:00:00.000000541,1980-05-01,.,0
1970-01-01 00:00:00.000000542,1980-04-01,.,0
1970-01-01 00:00:00.000000543,1980-03-01,.,0
1970-01-01 00:00:00.000000544,1980-02-01,.,0
1970-01-01 00:00:00.000000545,1980-01-01,.,0
